,User_ID,Tweet_time,Tweet_ID,Language,Country,Tweet,sentiment
2066,7.93802348506e+17,Wed Nov 09 16:59:12 +0000 2016,7.96396732624e+17,en,,Genuinely inspirational speech from @HillaryClinton - in its content and connection. #ImWithHer #Election2016,positive
2067,604125800.0,Wed Nov 09 16:59:25 +0000 2016,7.96396791042e+17,en,,"This is one of many reasons why you lost, #ImWithHer. #Election2016 #MAGA https://t.co/8kjQCD37iB",positive
2068,1123066339.0,Wed Nov 09 16:59:51 +0000 2016,7.96396898484e+17,en,,"@HillaryClinton one of the most qualified and dignified presidential candidates of all time #Election2016
#ImWithHer ♥️",positive
2069,7.23581437107e+17,Wed Nov 09 16:59:52 +0000 2016,7.9639690199e+17,en,,#Debate #Iamwithher #Rigged #StrongerTogether #Election2016 #SNOBS #DNCLeak  Hillary ain't no ways tired! https://t.co/6SoXS3kdim,positive
2070,2303028186.0,Wed Nov 09 17:00:15 +0000 2016,7.96396999084e+17,en,,I hate that we as a country have to rise above this election instead of rising to the opportunity.  #election2016 #ImWithHer @HillaryClinton,positive
2071,7.08776500662e+17,Wed Nov 09 17:01:44 +0000 2016,7.9639736997e+17,en,,Great Speech Mrs. Clinton 😊 #ImWithHer ...still! #Election2016 🇺🇸,positive
2072,7.83817197043e+17,Wed Nov 09 17:01:45 +0000 2016,7.96397377356e+17,en,,"""Please never stop believing that fighting for what is right, is worth it"" @HillaryClinton #StillWithHer #ImWithHer #Election2016",positive
2073,144212764.0,Wed Nov 09 17:01:54 +0000 2016,7.96397414064e+17,en,,#dearhillary you shall receive my card soon. #imwithher @HillaryClinton #19thamendment #pantsuitnation #election2016 https://t.co/aCZvJmovCv,positive
2074,7.23581437107e+17,Wed Nov 09 17:02:15 +0000 2016,7.96397501658e+17,en,,#Election2016 #DNCLeak #Debate #SNOBS #StrongerTogether #Iamwithher #Rigged  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2075,24029095.0,Wed Nov 09 17:02:44 +0000 2016,7.96397622353e+17,en,,We may not have shattered the glass ceiling but we sure made a dent in it @HillaryClinton #election2016 #soproud #womensrights #imwithher,positive
2076,30079978.0,Wed Nov 09 17:04:41 +0000 2016,7.96398113934e+17,en,,Thank you @HillaryClinton  truly inspired me even more.&amp; Obama @POTUS. I think I know my calling. #Election2016 #ImWithHer  #StillWithHer🇺🇸,positive
2077,948782641.0,Wed Nov 09 17:04:55 +0000 2016,7.96398171958e+17,en,,@HillaryClinton deserves a fucking Nobel Prize for keeping her composure during that speech. #ImWithHer #StillWithHer #Election2016,positive
2078,7.93134663074e+17,Wed Nov 09 17:06:20 +0000 2016,7.96398529728e+17,und,,#election2016 #MyVote2016 #Hillary_Clinton #HillaryClinton  #myvote2016 #ThisChristianVotes #imwithher… https://t.co/jD9vwEpUDU,positive
2079,1046945556.0,Wed Nov 09 17:06:34 +0000 2016,7.96398588658e+17,en,,@HillaryClinton that was very classy and gracious.  Well done. Thank you for your service to this country.  #election2016 #StrongerTogether,positive
2080,337840482.0,Wed Nov 09 17:06:55 +0000 2016,7.96398677548e+17,en,,What a class act @HillaryClinton #ImWithHer #Election2016,positive
2081,7.23581437107e+17,Wed Nov 09 17:07:20 +0000 2016,7.96398782556e+17,en,,#StrongerTogether #SNOBS #Election2016 #DNCLeak #Debate #Iamwithher #Rigged  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2082,7.23581437107e+17,Wed Nov 09 17:08:11 +0000 2016,7.96398994478e+17,en,,#Election2016 #DNCLeak #StrongerTogether #Debate #Iamwithher Hillary doesn't take reusable shopping bags to WalMart  https://t.co/6SoXS3kdim,positive
2083,24651607.0,Wed Nov 09 17:08:44 +0000 2016,7.96399132269e+17,en,,"""Let is not grow weary, let us not lose heart, for there are more seasons to come"" @HillaryClinton #Election2016 #StrongerTogether",positive
2084,7.93134663074e+17,Wed Nov 09 17:10:37 +0000 2016,7.96399606729e+17,und,,#election2016 #MyVote2016 #Hillary_Clinton #HillaryClinton  #myvote2016 #ThisChristianVotes #imwithher… https://t.co/fjqFJuVjPD,positive
2085,96070428.0,Wed Nov 09 17:10:50 +0000 2016,7.96399661129e+17,und,,"#Trump2016
#MAGA3X
#ElectionNight 
#Election2016
#ImWithHer
#TrumpPenceLandslide https://t.co/4sJebUtgKc",positive
2086,4652623711.0,Wed Nov 09 17:11:08 +0000 2016,7.96399737801e+17,en,,OMG! I'm so pissed right now! America fucked up big time! Hillary should be our president #DEM #ElectionDay #Election2016 #ImWithHer #GOP,positive
2087,96070428.0,Wed Nov 09 17:11:23 +0000 2016,7.96399798669e+17,und,,"#Trump2016  #FeelTheBern
#MAGA3X
#ElectionNight 
#Election2016
#ImWithHer
#TrumpPenceLandslide https://t.co/bRzCNqn4sE",positive
2088,7.23581437107e+17,Wed Nov 09 17:12:46 +0000 2016,7.9640014888e+17,en,,#Iamwithher #SNOBS #Rigged #Debate #Election2016 #DNCLeak #StrongerTogether  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2089,378726248.0,Wed Nov 09 17:13:32 +0000 2016,7.96400340858e+17,en,,Still #StrongerTogether never give up @HillaryClinton https://t.co/yAiGpYLxXI,positive
2090,7.23581437107e+17,Wed Nov 09 17:16:21 +0000 2016,7.96401050702e+17,en,,#Election2016 #Rigged #StrongerTogether #DNCLeak #Iamwithher  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2091,38032395.0,Wed Nov 09 17:17:16 +0000 2016,7.96401279514e+17,en,,Hillary's and Bill Clinton's faces say so much right now. #Election2016 #stillwithHill #imwithher https://t.co/qMI28FGSf2,positive
2092,16264171.0,Wed Nov 09 17:18:29 +0000 2016,7.96401588554e+17,en,,"Beautiful concession speech by @HillaryClinton.  I can only aspire to be as poised and graceful as she is.
#StrongerTogether #Election2016",positive
2093,96070428.0,Wed Nov 09 17:20:54 +0000 2016,7.9640219422e+17,en,,"@CNN Still trying to figure out what the hell happened. #Trump2016
#MAGA3X
#ElectionNight 
#Election2016
#ImWithHer… https://t.co/RDHg481V59",positive
2094,7.66840724126e+17,Wed Nov 09 17:21:00 +0000 2016,7.96402222527e+17,und,,#Election2016 #ImWithHer #StrongerTogether #HillaryClinton #NotMyPresident https://t.co/PnIbAFz495,positive
2095,29052575.0,Wed Nov 09 17:21:19 +0000 2016,7.96402301561e+17,en,,"Hillary Clinton delivers painful concession speech ... ""Painful"" is the word ... #ImWithHer #Election2016 https://t.co/Q3ptbHK6jD",positive
2096,7.23581437107e+17,Wed Nov 09 17:24:33 +0000 2016,7.96403116057e+17,en,,#Election2016 #Debate #StrongerTogether #Rigged #DNCLeak #SNOBS  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2097,96070428.0,Wed Nov 09 17:25:17 +0000 2016,7.96403296685e+17,und,,"#Trump2016
#MAGA3X
#ElectionNight 
#Election2016
#ImWithHer
#TrumpPenceLandslide
****************************** https://t.co/6vfB0IhR0C",positive
2098,7.23581437107e+17,Wed Nov 09 17:26:14 +0000 2016,7.96403535768e+17,en,,#Rigged #Iamwithher #SNOBS #Debate #StrongerTogether #DNCLeak #Election2016 Hillary is a lizard person!  https://t.co/q5RgwzFHfO,positive
2099,7.23581437107e+17,Wed Nov 09 17:31:24 +0000 2016,7.96404838121e+17,en,,#StrongerTogether #DNCLeak #Rigged #Election2016 #Debate #SNOBS #Iamwithher  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2100,564354672.0,Wed Nov 09 17:33:23 +0000 2016,7.96405338388e+17,en,,"@HillaryClinton Go take a nap, hero. You deserve it! #Election2016 #imwithher #imwithelena",positive
2101,7.23581437107e+17,Wed Nov 09 17:33:39 +0000 2016,7.96405402976e+17,en,,#StrongerTogether #Iamwithher #Debate #Rigged #Election2016  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2102,20524823.0,Wed Nov 09 17:34:37 +0000 2016,7.96405645847e+17,en,US,"""Keep your enemies closer"" could never be truer than it is today #Election2016 #NotMyPresident #ImWithHer @HillaryClinton",positive
2103,7.23581437107e+17,Wed Nov 09 17:34:46 +0000 2016,7.96405685211e+17,en,,#DNCLeak #Rigged #SNOBS #Election2016 #StrongerTogether #Iamwithher #Debate  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2104,34253783.0,Wed Nov 09 17:37:04 +0000 2016,7.9640626504e+17,en,,I'm still with her and always will be! #Election2016 #ImWithHer #StillWithHer  https://t.co/E3ZKfR5kJi,positive
2105,3646475476.0,Wed Nov 09 17:37:08 +0000 2016,7.96406279904e+17,en,,Class #ImWithHer #womensrightsarehumanrights https://t.co/3LKcbXUDKO,positive
2106,1903681381.0,Wed Nov 09 17:37:29 +0000 2016,7.96406370728e+17,und,US,#theskysthelimit #glassceiling #ElectionDay #election2016 @HillaryClinton #ImWithHer #girlpower https://t.co/uzl4G65q4r,positive
2107,33976088.0,Wed Nov 09 17:40:33 +0000 2016,7.964071412e+17,en,,"No matter what, you made history! #hillaryclinton #election2016 #imwithher #imstillwithher https://t.co/XswGCR3yb9",positive
2108,889953648.0,Wed Nov 09 17:41:12 +0000 2016,7.96407305575e+17,en,,YOU ARE MY WINNER IM WITH YOU TILL THE END i believe in you! #ImStillWithHer #imwithher #Election2016 https://t.co/qkw7Cj5wFN,positive
2109,7.23581437107e+17,Wed Nov 09 17:41:14 +0000 2016,7.96407312559e+17,en,,#Iamwithher #Debate #SNOBS #Rigged #StrongerTogether #DNCLeak #Election2016  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2110,7.23581437107e+17,Wed Nov 09 17:44:21 +0000 2016,7.96408098257e+17,en,,#Debate #SNOBS #Iamwithher #Election2016 #Rigged #DNCLeak #StrongerTogether  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2111,96070428.0,Wed Nov 09 17:44:32 +0000 2016,7.96408145044e+17,en,,"She was too busy throwing water in her staff's faces. #Trump2016
#MAGA3X
#ElectionNight 
#Election2016
#ImWithHer… https://t.co/oRqrw9l62S",positive
2112,7.23581437107e+17,Wed Nov 09 17:45:02 +0000 2016,7.96408267224e+17,en,,#Iamwithher #Election2016 #SNOBS #Rigged #StrongerTogether #Debate #DNCLeak  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2113,96070428.0,Wed Nov 09 17:45:16 +0000 2016,7.96408329367e+17,en,,"Classy.  Criminal. #Trump2016
#MAGA3X
#ElectionNight 
#Election2016
#ImWithHer
#TrumpPenceLandslide https://t.co/xbUOOGl8Pn",positive
2114,73650128.0,Wed Nov 09 17:47:56 +0000 2016,7.96408997998e+17,en,TR,#HillaryClinton last speech of the #ImWithHer campaign #Election2016 #USA 🇺🇸 https://t.co/h6FMITyvtl,positive
2115,7.23581437107e+17,Wed Nov 09 17:49:28 +0000 2016,7.96409383089e+17,en,,#DNCLeak #Iamwithher #StrongerTogether #Rigged #Debate #SNOBS #Election2016  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2116,113698710.0,Wed Nov 09 17:50:00 +0000 2016,7.96409519832e+17,und,,@HillaryClinton  @CNNPolitics @FoxNews #election2016 #imwithher https://t.co/4um1gYvTRb,positive
2117,113698710.0,Wed Nov 09 17:50:00 +0000 2016,7.96409519832e+17,und,,@HillaryClinton  @CNNPolitics @FoxNews #election2016 #imwithher https://t.co/4um1gYvTRb,positive
2118,7.23581437107e+17,Wed Nov 09 17:50:46 +0000 2016,7.96409709746e+17,en,,#SNOBS #Debate #Rigged #Election2016 #DNCLeak #StrongerTogether #Iamwithher Hillary got SCHOLONGED!  https://t.co/q5RgwzFHfO,positive
2119,7.23581437107e+17,Wed Nov 09 17:53:42 +0000 2016,7.96410451341e+17,en,,#Rigged #SNOBS #Debate #Iamwithher #StrongerTogether #Election2016 #DNCLeak  Hillary ain't no ways tired! https://t.co/6SoXS3kdim,positive
2120,7.23581437107e+17,Wed Nov 09 17:54:31 +0000 2016,7.96410653846e+17,en,,#Election2016 #Debate #SNOBS #DNCLeak #StrongerTogether #Iamwithher #Rigged  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2121,7.23581437107e+17,Wed Nov 09 17:55:21 +0000 2016,7.96410863352e+17,en,,#SNOBS #Debate #Election2016 #Rigged #StrongerTogether #DNCLeak #Iamwithher  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2122,46167241.0,Wed Nov 09 17:55:21 +0000 2016,7.96410864589e+17,und,US,Nooooo #imwithher https://t.co/iY52BDsfSh,positive
2123,96070428.0,Wed Nov 09 17:58:27 +0000 2016,7.96411643807e+17,sv,,"Snap! #Trump2016
#MAGA3X
#ElectionNight 
#Election2016
#ImWithHer
#TrumpPenceLandslide https://t.co/iXhCpk14Qo",positive
2124,7.23581437107e+17,Wed Nov 09 18:00:32 +0000 2016,7.9641216783e+17,en,,#Iamwithher #SNOBS #Rigged #Election2016 #Debate #StrongerTogether #DNCLeak Hillary dodged sniper fire in Bosnia!  https://t.co/q5RgwzFHfO,positive
2125,7.23581437107e+17,Wed Nov 09 18:01:25 +0000 2016,7.96412390795e+17,en,,#SNOBS #DNCLeak #Debate #Rigged #Iamwithher #StrongerTogether #Election2016  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2126,7.23581437107e+17,Wed Nov 09 18:03:41 +0000 2016,7.96412963742e+17,en,,#StrongerTogether #Debate #Rigged #SNOBS #Iamwithher #Election2016 #DNCLeak  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2127,7.23581437107e+17,Wed Nov 09 18:06:30 +0000 2016,7.9641367208e+17,en,,#StrongerTogether #Rigged #Debate #DNCLeak #Iamwithher #Election2016 #SNOBS  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2128,7.23581437107e+17,Wed Nov 09 18:07:13 +0000 2016,7.96413852343e+17,en,,#Election2016 #StrongerTogether #Debate #Iamwithher #SNOBS #DNCLeak #Rigged  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2129,177320123.0,Wed Nov 09 18:07:22 +0000 2016,7.9641389002e+17,und,,✊🏻 #election2016 #hillaryclinton #imwithher #feminism #keepfighting #preach https://t.co/JMdzLuGYMy,positive
2130,2374643724.0,Wed Nov 09 18:08:51 +0000 2016,7.96414264454e+17,en,,#election2016#imwithher #Cinton #USADecides #USA https://t.co/CohMMn84Ob,positive
2131,18644050.0,Wed Nov 09 18:09:42 +0000 2016,7.96414475772e+17,en,,My thoughts on the #Election2016 results are found here: https://t.co/iFpzWKwWkd #imstillwithher #strongertogether #HillaryClinton,positive
2132,82578551.0,Wed Nov 09 18:10:42 +0000 2016,7.96414728797e+17,und,,. @HillaryClinton #Shattertheceiling #NastyWoman  #Election2016 #ElectionNight #ImWithHer #GenderEquality #EqualPay… https://t.co/Cb5lBsqiqX,positive
2133,1609574214.0,Wed Nov 09 18:12:38 +0000 2016,7.96415214778e+17,en,,"Hillary Supporter: ""I'm, like, so afraid for America!"" *sets fire to American flag* #ImWithHer #HillaryClinton #Election2016",positive
2134,7.23581437107e+17,Wed Nov 09 18:13:29 +0000 2016,7.96415426733e+17,en,,#Rigged #Debate #DNCLeak #SNOBS #Iamwithher #Election2016 #StrongerTogether  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2135,40143447.0,Wed Nov 09 18:14:26 +0000 2016,7.96415667268e+17,en,US,Tears are inevitable while watching Hillary Clinton's concession speech 😪😢 #StrongerTogether #Election2016,positive
2136,7.23581437107e+17,Wed Nov 09 18:16:00 +0000 2016,7.96416063152e+17,en,,#DNCLeak #Iamwithher #Election2016 #StrongerTogether #SNOBS #Debate #Rigged Hillary is a lizard person!  https://t.co/q5RgwzFHfO,positive
2137,7.23581437107e+17,Wed Nov 09 18:16:44 +0000 2016,7.96416247999e+17,en,,#Debate #Election2016 #Rigged #StrongerTogether #DNCLeak Hillary doesn't take reusable shopping bags to Wholefoods  https://t.co/6SoXS3kdim,positive
2138,7.23581437107e+17,Wed Nov 09 18:17:22 +0000 2016,7.96416406984e+17,en,,#Iamwithher #Debate #SNOBS #Election2016 #DNCLeak #StrongerTogether #Rigged  Hillary ain't no ways tired! https://t.co/6SoXS3kdim,positive
2139,7.23581437107e+17,Wed Nov 09 18:19:05 +0000 2016,7.96416838263e+17,en,,#SNOBS #StrongerTogether #Iamwithher #Election2016 #Debate #DNCLeak  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2140,30029917.0,Wed Nov 09 18:21:06 +0000 2016,7.96417345971e+17,en,US,"Anybody know where I can get a ""Don't blame me I voted for Hillary"" bumper sticker. #imwithher2016 #Election2016",positive
2141,7.23581437107e+17,Wed Nov 09 18:21:15 +0000 2016,7.96417382642e+17,en,,#Election2016 #SNOBS #StrongerTogether #DNCLeak #Debate #Iamwithher #Rigged  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2142,7.23581437107e+17,Wed Nov 09 18:23:01 +0000 2016,7.96417826601e+17,en,,#StrongerTogether #Iamwithher #SNOBS #Rigged #DNCLeak #Debate #Election2016  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2143,80499526.0,Wed Nov 09 18:23:14 +0000 2016,7.96417884281e+17,en,,"Oh, The Horror! This election has been... please read and share. #Election2016 #Strongertogether @HillaryClinton  https://t.co/M1JQqU4oGk",positive
2144,103905443.0,Wed Nov 09 18:24:23 +0000 2016,7.96418171729e+17,fr,,J'ai le goût de prendre Hillary dans mes bras et lui dire qu'elle a fait une maudite belle job! 🙌🏻 #imwithher2016 #Election2016,positive
2145,1359444456.0,Wed Nov 09 18:25:10 +0000 2016,7.96418370334e+17,en,US,Incredibly sad news not just for @HillaryClinton but for America. Please @MichelleObama - 2020. #Election2016 #women #strongwoman #imwithher,positive
2146,7.23581437107e+17,Wed Nov 09 18:25:24 +0000 2016,7.9641842616e+17,en,,#SNOBS #StrongerTogether #Debate #Election2016 #DNCLeak #Iamwithher #Rigged  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2147,7.23581437107e+17,Wed Nov 09 18:28:09 +0000 2016,7.96419119558e+17,en,,#Iamwithher #Rigged #Election2016 #Debate #DNCLeak #SNOBS #StrongerTogether  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2148,7.23581437107e+17,Wed Nov 09 18:28:52 +0000 2016,7.96419301436e+17,en,,#SNOBS #Iamwithher #Debate #DNCLeak #Election2016 #StrongerTogether  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2149,28423928.0,Wed Nov 09 18:31:10 +0000 2016,7.96419877326e+17,en,,Shared this a few weeks back..Only 67 seconds..It'll help settle America!!!! https://t.co/4WQVDDv6Ya #Election2016 #trumpwins #imwithher2016,positive
2150,7.23581437107e+17,Wed Nov 09 18:31:21 +0000 2016,7.9641992494e+17,en,,#Iamwithher #Rigged #Election2016 #DNCLeak #StrongerTogether #SNOBS #Debate  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2151,7.23581437107e+17,Wed Nov 09 18:35:54 +0000 2016,7.96421068018e+17,en,,#StrongerTogether #Debate #Rigged #Election2016  #Hillary supports fracking! Her greed is killing the planet! https://t.co/6SoXS3kdim,positive
2152,746173201.0,Wed Nov 09 18:36:57 +0000 2016,7.96421334746e+17,en,US,@HillaryClinton Your speech was graceful &amp; inspiring No matter what I am still with you Thank you 4 your service #imwithher  #election2016,positive
2153,4717965371.0,Wed Nov 09 18:40:43 +0000 2016,7.96422282441e+17,und,,#imwithher #HillaryClinton @HillaryClinton #Election2016 #ElectionNight #USA,positive
2154,7.23581437107e+17,Wed Nov 09 18:41:04 +0000 2016,7.96422370089e+17,en,,#Rigged #SNOBS #Election2016 #DNCLeak #StrongerTogether #Debate #Iamwithher  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2155,7.23581437107e+17,Wed Nov 09 18:41:44 +0000 2016,7.96422537652e+17,en,,#DNCLeak #SNOBS #Iamwithher #Election2016 #Debate #StrongerTogether  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2156,7.23581437107e+17,Wed Nov 09 18:43:46 +0000 2016,7.9642304999e+17,en,,#Iamwithher #StrongerTogether #Election2016 #Rigged  #Hillary supports fracking! Her greed is killing the planet! https://t.co/6SoXS3kdim,positive
2157,82234356.0,Wed Nov 09 18:46:47 +0000 2016,7.96423809377e+17,en,,"Let's get to work. *
*
*
*
*
#election #hillaryclinton #election2016 #nevergiveup #strongertogether #imwithher... https://t.co/MVah00VHhN",positive
2158,7.23581437107e+17,Wed Nov 09 18:47:14 +0000 2016,7.96423923588e+17,en,,#SNOBS #Iamwithher #Rigged #Election2016 #Debate #DNCLeak #StrongerTogether  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2159,17173762.0,Wed Nov 09 18:51:24 +0000 2016,7.96424969253e+17,en,,@HillaryClinton you fought a hard fight.many of us believe you already broke the glass ceiling #imwithher #womenandgirls #Election2016 #hope,positive
2160,7.23581437107e+17,Wed Nov 09 18:52:48 +0000 2016,7.96425324758e+17,en,,#SNOBS #Election2016 #DNCLeak #Debate #Iamwithher #Rigged #StrongerTogether  Hillary ain't no ways tired! https://t.co/6SoXS3kdim,positive
2161,51246555.0,Wed Nov 09 18:56:29 +0000 2016,7.96426250177e+17,en,,@HillaryClinton We fight on Hillary! Thank you for what you have taught my daughter. 🇺🇸#imwithher2016 #Election2016 #pantsuitnation,positive
2162,4618005612.0,Wed Nov 09 18:57:03 +0000 2016,7.96426392536e+17,en,,@HillaryClinton I love you Hillary. You have given me hope. #ImWithHer will always be true. #Election2016,positive
2163,7.23581437107e+17,Wed Nov 09 18:58:10 +0000 2016,7.96426671536e+17,en,,#Iamwithher #SNOBS #StrongerTogether #DNCLeak #Election2016 #Rigged #Debate  Hillary ain't no ways tired! https://t.co/6SoXS3kdim,positive
2164,7.23581437107e+17,Wed Nov 09 18:58:37 +0000 2016,7.96426785332e+17,en,,#DNCLeak #Debate #StrongerTogether #Rigged #Election2016 #SNOBS #Iamwithher Hillary ain't no ways tired!  https://t.co/q5RgwzFHfO,positive
2165,7.23581437107e+17,Wed Nov 09 18:59:19 +0000 2016,7.96426963032e+17,en,,#Debate #Election2016 #Iamwithher #StrongerTogether #DNCLeak  Hillary wants to stab America in the back ... AGAIN! https://t.co/6SoXS3kdim,positive
2166,7.23581437107e+17,Wed Nov 09 18:59:57 +0000 2016,7.96427124232e+17,en,,#Rigged #SNOBS #Election2016 #Iamwithher #Debate #StrongerTogether  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2167,7.23581437107e+17,Wed Nov 09 19:00:43 +0000 2016,7.9642731673e+17,en,,#Iamwithher #Debate #Rigged #Election2016 #StrongerTogether #SNOBS #DNCLeak  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2168,1231265196.0,Wed Nov 09 19:05:21 +0000 2016,7.96428480196e+17,en,,"Fully embracing my inner sarcasm, #this makes my #heart #warm. #imwithher #hillary #election2016 #uhoh https://t.co/lxLID8LlpL",positive
2169,7.23581437107e+17,Wed Nov 09 19:06:07 +0000 2016,7.96428675424e+17,en,,#Rigged #SNOBS #Iamwithher #StrongerTogether #Election2016 #Debate #DNCLeak  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2170,7.23581437107e+17,Wed Nov 09 19:14:08 +0000 2016,7.96430690305e+17,en,,#Iamwithher #Election2016 #SNOBS #Rigged #StrongerTogether #Debate #DNCLeak  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2171,7.23581437107e+17,Wed Nov 09 19:16:56 +0000 2016,7.96431395522e+17,en,,#Rigged #Debate #Iamwithher #DNCLeak #Election2016 #SNOBS #StrongerTogether  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2172,7.23581437107e+17,Wed Nov 09 19:17:45 +0000 2016,7.96431601593e+17,en,,going to beat Hillary like a baby seal! #DNCLeak #StrongerTogether #SNOBS #Election2016 #Debate #Rigged #Iamwithher  https://t.co/q5RgwzFHfO,positive
2173,3429169419.0,Wed Nov 09 19:18:17 +0000 2016,7.96431734632e+17,en,,You have inspired me @HillaryClinton to become more involved! Thank you for the wake up call! #imwithher2016 #Election2016,positive
2174,7.23581437107e+17,Wed Nov 09 19:20:05 +0000 2016,7.96432188229e+17,en,,#Rigged #StrongerTogether #Iamwithher #DNCLeak #Debate #SNOBS #Election2016  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2175,7.23581437107e+17,Wed Nov 09 19:24:42 +0000 2016,7.96433351817e+17,en,,#StrongerTogether #Iamwithher #SNOBS #Rigged #DNCLeak #Election2016 #Debate  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2176,7.23581437107e+17,Wed Nov 09 19:25:25 +0000 2016,7.96433529328e+17,en,,#SNOBS #Debate #StrongerTogether #Election2016 #Rigged #DNCLeak  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2177,3230634791.0,Wed Nov 09 19:32:33 +0000 2016,7.96435326751e+17,und,,#HillaryClinton #Vote2016 #Election2016 #ElectionResults #imwithher2016,positive
2178,7.23581437107e+17,Wed Nov 09 19:33:20 +0000 2016,7.96435521946e+17,en,,#DNCLeak #Iamwithher #Rigged #SNOBS #Debate #Election2016 #StrongerTogether  Hillary ain't no ways tired! https://t.co/6SoXS3kdim,positive
2179,7.23581437107e+17,Wed Nov 09 19:33:54 +0000 2016,7.96435665055e+17,en,,#Debate #Iamwithher #SNOBS #StrongerTogether #Election2016 #DNCLeak #Rigged  Hillary dodged sniper fire in Bosnia! https://t.co/6SoXS3kdim,positive
2180,7.23581437107e+17,Wed Nov 09 19:34:37 +0000 2016,7.96435844689e+17,en,,#DNCLeak #StrongerTogether #Iamwithher #SNOBS #Election2016 #Debate  Hillary is going to go down faster than Monica! https://t.co/6SoXS3kdim,positive
2181,714808987.0,Wed Nov 09 19:34:42 +0000 2016,7.96435865334e+17,en,,"Current mood
#Election2016 #USElection2016 #ImwithHer @HillaryClinton @HFA https://t.co/Ql19BnTiRy",positive
2182,7.23581437107e+17,Wed Nov 09 19:35:50 +0000 2016,7.96436152605e+17,en,,#Rigged #SNOBS #Debate #Iamwithher #Election2016 #StrongerTogether #DNCLeak Hillary got SCHOLONGED!  https://t.co/q5RgwzFHfO,positive
2183,7.23581437107e+17,Wed Nov 09 19:39:18 +0000 2016,7.96437025826e+17,en,,#Election2016 #StrongerTogether #Debate #DNCLeak #Rigged #SNOBS #Iamwithher  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2184,7.23581437107e+17,Wed Nov 09 19:41:28 +0000 2016,7.96437571761e+17,en,,#DNCLeak #StrongerTogether #Election2016 #SNOBS #Rigged #Iamwithher #Debate  Hillary is a lizard person! https://t.co/6SoXS3kdim,positive
2185,7.23581437107e+17,Wed Nov 09 19:44:03 +0000 2016,7.96438219584e+17,en,,#Election2016 #Iamwithher #Rigged #StrongerTogether #DNCLeak #SNOBS #Debate  Hillary got SCHOLONGED! https://t.co/6SoXS3kdim,positive
2186,7.23581437107e+17,Wed Nov 09 19:44:49 +0000 2016,7.96438411435e+17,en,,#Debate #Iamwithher #StrongerTogether #SNOBS #Election2016 #DNCLeak #Rigged  Hillary ain't no ways tired! https://t.co/6SoXS3kdim,positive
2187,7.23581437107e+17,Wed Nov 09 19:46:11 +0000 2016,7.96438756669e+17,en,,#Debate #Rigged #StrongerTogether #Election2016  #Hillary supports fracking! Her greed is killing the planet! https://t.co/6SoXS3kdim,positive
